英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Jack BOWEN,Jack BOWEN,SO,Waratahs,178,90,2003.12.30,,,,,A,0,https://all.rugby/player/jack-bowen,,Eastern Suburbs RFC (2021 - 2022) -> New South Wales Waratahs (2022 - 2026),,,https://all.rugby/player/jack-bowen,Eastern Suburbs RFC (2021 - 2022) -> New South Wales Waratahs (2022 - 2026)
Jack DEBRECZENI,Jack DEBRECZENI,SO,Waratahs,192,102,1993.06.06,,,,,A,0,https://all.rugby/player/jack-debreczeni,,Melbourne Rebels (2013 - 2018) -> Chiefs (2018 - 2018) -> Northland Taniwha (2018 - 2018) -> Chiefs (2019 - 2019) -> Northland Taniwha (2019 - 2019) -> Hino Red Dolphins (2019 - 2020) -> Canterbury (2020 - 2020) -> Hino Red Dolphins (2020 - 2020) -> Canterbury (2021 - 2021) -> Hino Red Dolphins (2021 - 2021) -> West Harbour RFC (2021 - 2021) -> Hino Red Dolphins (2022 - 2022) -> West Harbour RFC (2022 - 2022) -> Brumbies (2022 - 2025) -> New South Wales Waratahs (2025 - 2026),,,https://all.rugby/player/jack-debreczeni,Melbourne Rebels (2013 - 2018) -> Chiefs (2018 - 2018) -> Northland Taniwha (2018 - 2018) -> Chiefs (2019 - 2019) -> Northland Taniwha (2019 - 2019) -> Hino Red Dolphins (2019 - 2020) -> Canterbury (2020 - 2020) -> Hino Red Dolphins (2020 - 2020) -> Canterbury (2021 - 2021) -> Hino Red Dolphins (2021 - 2021) -> West Harbour RFC (2021 - 2021) -> Hino Red Dolphins (2022 - 2022) -> West Harbour RFC (2022 - 2022) -> Brumbies (2022 - 2025) -> New South Wales Waratahs (2025 - 2026)
Lawson CREIGHTON,Lawson CREIGHTON,SO,Waratahs,185,90,1998.07.21,,,,,A,0,https://all.rugby/player/lawson-creighton,,Brisbane City (2017 - 2019) -> Brothers Rugby Club (2019 - 2020) -> Queensland Reds (2020 - 2024) -> New South Wales Waratahs (2024 - 2026),,,https://all.rugby/player/lawson-creighton,Brisbane City (2017 - 2019) -> Brothers Rugby Club (2019 - 2020) -> Queensland Reds (2020 - 2024) -> New South Wales Waratahs (2024 - 2026)
George POOLMAN,George POOLMAN,CTB,Waratahs,195,102,2002.09.06,,,,,A,0,https://all.rugby/player/george-poolman,,Sydney University Football Club (2021 - 2022) -> Western Force (2022 - 2025) -> New South Wales Waratahs (2025 - 2026),,,https://all.rugby/player/george-poolman,Sydney University Football Club (2021 - 2022) -> Western Force (2022 - 2025) -> New South Wales Waratahs (2025 - 2026)
Joey WALTON,Joey WALTON,CTB,Waratahs,185,97,2000.05.27,,,,,A,0,https://all.rugby/player/joey-walton,,New South Wales Country Eagles (2018 - 2019) -> New South Wales Waratahs (2019 - 2021) -> Bay of Plenty Steamers (2021 - 2021) -> New South Wales Waratahs (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> New South Wales Waratahs (2022 - 2026),,,https://all.rugby/player/joey-walton,New South Wales Country Eagles (2018 - 2019) -> New South Wales Waratahs (2019 - 2021) -> Bay of Plenty Steamers (2021 - 2021) -> New South Wales Waratahs (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> New South Wales Waratahs (2022 - 2026)
Joseph SUA'ALI'I,Joseph SUA'ALI'I,CTB,Waratahs,196,98,2003.08.01,,,,,A,0,https://all.rugby/player/joseph-sua-ali-i,,Sydney Roosters (2020 - 2024) -> New South Wales Waratahs (2024 - 2026),Australia,Australia,https://all.rugby/player/joseph-sua-ali-i,Sydney Roosters (2020 - 2024) -> New South Wales Waratahs (2024 - 2026)
Andrew KELLAWAY,Andrew KELLAWAY,Winger,Waratahs,183,94,1995.10.12,,,,,A,0,https://all.rugby/player/andrew-kellaway,,New South Wales Waratahs (2015 - 2018) -> Northampton Saints (2018 - 2018) -> Counties Manukau Steelers (2018 - 2018) -> Northampton Saints (2019 - 2019) -> Counties Manukau Steelers (2019 - 2019) -> Melbourne Rebels (2019 - 2020) -> Green Rockets Tokatsu (2020 - 2020) -> Melbourne Rebels (2020 - 2020) -> Green Rockets Tokatsu (2021 - 2021) -> Melbourne Rebels (2021 - 2024) -> New South Wales Waratahs (2024 - 2026),Australia,Australia,https://all.rugby/player/andrew-kellaway,New South Wales Waratahs (2015 - 2018) -> Northampton Saints (2018 - 2018) -> Counties Manukau Steelers (2018 - 2018) -> Northampton Saints (2019 - 2019) -> Counties Manukau Steelers (2019 - 2019) -> Melbourne Rebels (2019 - 2020) -> Green Rockets Tokatsu (2020 - 2020) -> Melbourne Rebels (2020 - 2020) -> Green Rockets Tokatsu (2021 - 2021) -> Melbourne Rebels (2021 - 2024) -> New South Wales Waratahs (2024 - 2026)
Archie SAUNDERS,Archie SAUNDERS,Winger,Waratahs,192,98,2004.01.30,,,,,A,0,https://all.rugby/player/archie-saunders,,New South Wales Waratahs (2023 - 2026),,,https://all.rugby/player/archie-saunders,New South Wales Waratahs (2023 - 2026)
Harry POTTER,Harry POTTER,Winger,Waratahs,186,96,1997.12.15,,,,,A,0,https://all.rugby/player/harry-potter,,Melbourne Rising (2018 - 2019) -> Melbourne Rebels (2019 - 2019) -> Leicester Tigers (2019 - 2019) -> Melbourne Rebels (2020 - 2020) -> Leicester Tigers (2020 - 2023) -> Western Force (2023 - 2025) -> New South Wales Waratahs (2025 - 2026),,,https://all.rugby/player/harry-potter,Melbourne Rising (2018 - 2019) -> Melbourne Rebels (2019 - 2019) -> Leicester Tigers (2019 - 2019) -> Melbourne Rebels (2020 - 2020) -> Leicester Tigers (2020 - 2023) -> Western Force (2023 - 2025) -> New South Wales Waratahs (2025 - 2026)
Leo JAQUES,Leo JAQUES,Winger,Waratahs,192,97,2006..,,,,,A,0,https://all.rugby/player/leo-jaques,,Eastern Suburbs RFC (2024 - 2025) -> New South Wales Waratahs (2025 - 2026),,,https://all.rugby/player/leo-jaques,Eastern Suburbs RFC (2024 - 2025) -> New South Wales Waratahs (2025 - 2026)
Triston REILLY,Triston REILLY,Winger,Waratahs,182,95,1999.01.14,,,,,A,0,https://all.rugby/player/triston-reilly,,Sydney (2018 - 2019) -> New South Wales Waratahs (2019 - 2022) -> Wests Tigers (2022 - 2023) -> New South Wales Waratahs (2023 - 2026),,,https://all.rugby/player/triston-reilly,Sydney (2018 - 2019) -> New South Wales Waratahs (2019 - 2022) -> Wests Tigers (2022 - 2023) -> New South Wales Waratahs (2023 - 2026)
James HENDREN,James HENDREN,FB,Waratahs,189,94,2003.01.22,,,,,A,0,https://all.rugby/player/james-hendren,,Randwick Rugby (2021 - 2024) -> New South Wales Waratahs (2024 - 2026),,,https://all.rugby/player/james-hendren,Randwick Rugby (2021 - 2024) -> New South Wales Waratahs (2024 - 2026)
Max JORGENSEN,Max JORGENSEN,FB,Waratahs,181,88,2004..,,,,,A,0,https://all.rugby/player/max-jorgensen,,New South Wales Waratahs (2021 - 2026),Australia,Australia,https://all.rugby/player/max-jorgensen,New South Wales Waratahs (2021 - 2026)
Sid HARVEY,Sid HARVEY,FB,Waratahs,190,91,2005..,,,,,A,0,https://all.rugby/player/sid-harvey,,Aussie 7's (2024 - 2025) -> New South Wales Waratahs (2025 - 2026),,,https://all.rugby/player/sid-harvey,Aussie 7's (2024 - 2025) -> New South Wales Waratahs (2025 - 2026)
Angus GROVER,Angus GROVER,SH,Waratahs,,,,,,,,A,0,https://all.rugby/player/angus-grover,,Saint Ignatius' College Riverview (2024 - 2025) -> New South Wales Waratahs (2025 - 2026),,,https://all.rugby/player/angus-grover,Saint Ignatius' College Riverview (2024 - 2025) -> New South Wales Waratahs (2025 - 2026)
Benet KUMEROA,Benet KUMEROA,PR,Chiefs,184,119,2000.06.25,,,,,A,0,https://all.rugby/player/benet-kumeroa,,Bay of Plenty Steamers (2020 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/benet-kumeroa,Bay of Plenty Steamers (2020 - 2025) -> Chiefs (2025 - 2026)
George DYER,George DYER,PR,Chiefs,188,118,1999.10.22,,,,,A,0,https://all.rugby/player/george-dyer,,Waikato Mooloos (2019 - 2021) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Chiefs (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/george-dyer,Waikato Mooloos (2019 - 2021) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Chiefs (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Chiefs (2025 - 2026)
Jared PROFFIT,Jared PROFFIT,PR,Chiefs,186,113,1993.09.14,,,,,A,0,https://all.rugby/player/jared-proffit,,Taranaki Bulls (2015 - 2021) -> Hurricanes (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Hurricanes (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/jared-proffit,Taranaki Bulls (2015 - 2021) -> Hurricanes (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Hurricanes (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026)
Ollie NORRIS,Ollie NORRIS,PR,Chiefs,194,122,1999.12.11,,,,,A,0,https://all.rugby/player/ollie-norris,,Waikato Mooloos (2018 - 2019) -> Chiefs (2019 - 2019) -> Waikato Mooloos (2019 - 2019) -> Chiefs (2020 - 2020) -> Waikato Mooloos (2020 - 2020) -> Chiefs (2020 - 2020) -> Waikato Mooloos (2020 - 2020) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Chiefs (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Chiefs (2025 - 2026),Australia,Australia,https://all.rugby/player/ollie-norris,Waikato Mooloos (2018 - 2019) -> Chiefs (2019 - 2019) -> Waikato Mooloos (2019 - 2019) -> Chiefs (2020 - 2020) -> Waikato Mooloos (2020 - 2020) -> Chiefs (2020 - 2020) -> Waikato Mooloos (2020 - 2020) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Chiefs (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Chiefs (2025 - 2026)
Reuben O'NEILL,Reuben O'NEILL,PR,Chiefs,183,117,1995.02.17,,,,,A,0,https://all.rugby/player/reuben-o-neill,,Taranaki Bulls (2014 - 2018) -> Chiefs (2018 - 2019) -> Taranaki Bulls (2019 - 2019) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Crusaders (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Crusaders (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/reuben-o-neill,Taranaki Bulls (2014 - 2018) -> Chiefs (2018 - 2019) -> Taranaki Bulls (2019 - 2019) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Crusaders (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Crusaders (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026)
Sione AHIO,Sione AHIO,PR,Chiefs,185,121,2001.01.29,,,,,A,0,https://all.rugby/player/sione-ahio,,Auckland (2020 - 2023) -> Chiefs (2023 - 2023) -> Auckland (2023 - 2023) -> Chiefs (2024 - 2024) -> Auckland (2024 - 2024) -> Chiefs (2024 - 2026),,,https://all.rugby/player/sione-ahio,Auckland (2020 - 2023) -> Chiefs (2023 - 2023) -> Auckland (2023 - 2023) -> Chiefs (2024 - 2024) -> Auckland (2024 - 2024) -> Chiefs (2024 - 2026)
Brodie MCALISTER,Brodie MCALISTER,HO,Chiefs,182,112,1997.06.17,,,,,A,0,https://all.rugby/player/brodie-mcalister,,Crusaders (2018 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Chiefs (2024 - 2024) -> Canterbury (2024 - 2024) -> Chiefs (2025 - 2025) -> Canterbury (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/brodie-mcalister,Crusaders (2018 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Chiefs (2024 - 2024) -> Canterbury (2024 - 2024) -> Chiefs (2025 - 2025) -> Canterbury (2025 - 2025) -> Chiefs (2025 - 2026)
Samisoni TAUKEI'AHO,Samisoni TAUKEI'AHO,HO,Chiefs,183,118,1997.08.08,,,,,A,0,https://all.rugby/player/samisoni-taukei-aho,,Chiefs (2016 - 2019) -> Waikato Mooloos (2019 - 2019) -> Chiefs (2020 - 2020) -> Waikato Mooloos (2020 - 2020) -> Chiefs (2020 - 2026),Tonga,Tonga,https://all.rugby/player/samisoni-taukei-aho,Chiefs (2016 - 2019) -> Waikato Mooloos (2019 - 2019) -> Chiefs (2020 - 2020) -> Waikato Mooloos (2020 - 2020) -> Chiefs (2020 - 2026)
Taine KOLOSE,Taine KOLOSE,HO,Chiefs,187,120,2003.02.25,,,,,A,0,https://all.rugby/player/taine-kolose,,Bay of Plenty Steamers (2022 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/taine-kolose,Bay of Plenty Steamers (2022 - 2025) -> Chiefs (2025 - 2026)
Tyrone THOMPSON,Tyrone THOMPSON,HO,Chiefs,186,111,2000.05.28,,,,,A,0,https://all.rugby/player/tyrone-thompson,,Wellington Lions (2019 - 2021) -> Chiefs (2021 - 2021) -> Hawke's Bay Magpies (2021 - 2021) -> Chiefs (2022 - 2022) -> Hawke's Bay Magpies (2022 - 2022) -> Chiefs (2022 - 2022) -> Hawke's Bay Magpies (2022 - 2022) -> Chiefs (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Chiefs (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Chiefs (2024 - 2024) -> Hawke's Bay Magpies (2024 - 2024) -> Newcastle Knights (2024 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/tyrone-thompson,Wellington Lions (2019 - 2021) -> Chiefs (2021 - 2021) -> Hawke's Bay Magpies (2021 - 2021) -> Chiefs (2022 - 2022) -> Hawke's Bay Magpies (2022 - 2022) -> Chiefs (2022 - 2022) -> Hawke's Bay Magpies (2022 - 2022) -> Chiefs (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Chiefs (2023 - 2023) -> Hawke's Bay Magpies (2023 - 2023) -> Chiefs (2024 - 2024) -> Hawke's Bay Magpies (2024 - 2024) -> Newcastle Knights (2024 - 2025) -> Chiefs (2025 - 2026)
Aisake VAKASIUOLA,Aisake VAKASIUOLA,LO,Chiefs,197,122,2005..,,,,,A,0,https://all.rugby/player/aisake-vakasiuola,,Bay of Plenty Steamers (2023 - 2024) -> Chiefs (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Chiefs (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/aisake-vakasiuola,Bay of Plenty Steamers (2023 - 2024) -> Chiefs (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Chiefs (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Chiefs (2025 - 2026)
Fiti SA,Fiti SA,LO,Chiefs,202,125,2003.04.04,,,,,A,0,https://all.rugby/player/fiti-sa,,Taranaki Bulls (2022 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/fiti-sa,Taranaki Bulls (2022 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026)
Jayden SA,Jayden SA,LO,Chiefs,196,117,2005..,,,,,A,0,https://all.rugby/player/jayden-sa,,Crusaders (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Crusaders (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/jayden-sa,Crusaders (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Crusaders (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026)
Josh LORD,Josh LORD,LO,Chiefs,202,113,2001.01.17,,,,,A,0,https://all.rugby/player/josh-lord,,Taranaki Bulls (2018 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/josh-lord,Taranaki Bulls (2018 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Chiefs (2025 - 2026)
Naitoa AH KUOI,Naitoa AH KUOI,LO,Chiefs,196,116,1999.10.07,,,,,A,0,https://all.rugby/player/naitoa-ah-kuoi,,Wellington Lions (2018 - 2019) -> Chiefs (2019 - 2019) -> Wellington Lions (2019 - 2019) -> Chiefs (2020 - 2020) -> Wellington Lions (2020 - 2020) -> Chiefs (2020 - 2021) -> Bay of Plenty Steamers (2021 - 2021) -> Chiefs (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Chiefs (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Chiefs (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Chiefs (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Chiefs (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Chiefs (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Chiefs (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Chiefs (2025 - 2026),,,https://all.rugby/player/naitoa-ah-kuoi,Wellington Lions (2018 - 2019) -> Chiefs (2019 - 2019) -> Wellington Lions (2019 - 2019) -> Chiefs (2020 - 2020) -> Wellington Lions (2020 - 2020) -> Chiefs (2020 - 2021) -> Bay of Plenty Steamers (2021 - 2021) -> Chiefs (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Chiefs (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Chiefs (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Chiefs (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Chiefs (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Chiefs (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Chiefs (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Chiefs (2025 - 2026)
